https://beerandbrewing.com/review/arcadiana/,Creature Comforts Arcadiana,https://images.ctfassets.net/qe08557i7rmu/wx2tLtrBjUSScwO6w6KuE/aecccca1c44b57c228036fd476e16868/Creature_Comforts_Arcadiana_18-07-18_CBB_Issue28-010_6x10.jpg?w=600,95,Mixed Fermentation Saison,6.2,30,11,3,19,5,"Arcadiana is brewed with American and European hops and aged for 1 year in wine barrels with our house mixed culture of yeast and bacteria. The beer is soft, lightly tart, and presents citrus and berry notes on the palate.","Light rose water and barnyard funk. Light citrus rind. Grapefruit, lemon, and some apricot.","Brett funk helps to balance the beer without giving phenols. Lots of lemon. Very creamy. A fair amount of lacto sourness. A very strong white-wine character gives the impression that this beer might be made with grapes, although it is not.",Enjoyable and drinkable. A characterful mixed-culture saison with an engaging depth that doesn’t seem ponderous—it doesn’t require a PhD to decipher but offers enough layers to keep more cerebral drinkers happy. A creative and purposeful fermentation approach creates fruit without the fruit.,https://beerandbrewing.com/print/27xRt1ILcc0gauaokoEAsO/cbb-beer-review/arcadiana,Arcadiana,Creature Comforts
https://beerandbrewing.com/review/the-harlot/,Societe The Harlot,https://images.ctfassets.net/qe08557i7rmu/4sz4SHTf8AgGCkE8OKOUam/6277ffedeb293baaf9c579bf753bc347/Societe_the_Harlot_18-07-18_CBB_Issue28-089_6x10.jpg?w=600,94,Belgian-style Pale Ale,5.6,30,12,3,19,4,"The Harlot is crisp, light, and easy-drinking. Straddling the border of Belgium and the Czech Republic, it combines a Pilsner-like base recipe with Belgian yeast to create a versatile beer with a light body and elegant floral hops character.",Lemongrass and tangerine with a more peppery yeast character behind that. Very saison-like. Malt character brings notes of biscuit and honey. Some hops character brings some spice elements.,"More citrus, herbal, and grassy with a bit of bready malt in the finish. Peppery phenols. Moderate low sweetness with low bitterness and a nice dry finish with a bit of hops bitterness that’s not overpowering. Refreshing.",Lemon and supporting fruits are the focus of the flavor with a body to support. It’s a light beer and easy-drinking. I could finish a lot of these on a hot day. Very refreshing.,https://beerandbrewing.com/print/1tiOoNI9p6emAwA22qOa8S/cbb-beer-review/the-harlot,The Harlot,Societe
https://beerandbrewing.com/review/de-cave/,Saint Benjamin De Cave,https://images.ctfassets.net/qe08557i7rmu/2kAiwAjYTCwmAks2sk2wCu/1825bed04d77ff7401ad44a4027c14e8/Saint_Benjamin_De_Cave18-07-18_CBB_Issue28-114_6x10.jpg?w=600,94,Mixed Fermentation Farmhouse ale,7.0,14,11,3,19,4,"This bière de garde spent 9 months aging in oak barrels. Each year, we set aside a small portion of our Carriers Bière de Garde and age it in wine barrels with a blend of wild yeasts. In that time, the beer takes on a mild tartness and aromas of stone fruit and dried figs.","Apple, vanilla, oak, and a combination of spicy phenols and alcohol. Very apple pie–like. There’s also caramel and toasty malt. Slight earthy hops, slight tartness, woody Brett. Some notes of clean barn, dry hay.","Very much apple pie still. Moderately low sweetness into moderately high acidity that fades into a dry but light boozy finish. Caramel malt, aged/earthy hops. Slight funk/tartness.",Like apple pie with vanilla ice cream and boozy caramel sauce. Medium wild funk keeps this beer interesting. Tasty beer!,https://beerandbrewing.com/print/3V1BDa9hL2YyySgEEmuGaq/cbb-beer-review/de-cave,Cave,Saint Benjamin De
https://beerandbrewing.com/review/der-bauer/,KC Bier Co. Der Bauer,https://images.ctfassets.net/qe08557i7rmu/5vGAxoWgRGsQIuEucWqgim/b1796afba59af2e5ab95cba2233ed9d9/KC_Bier_Co._Der_Bauer_18-07-18_CBB_Issue28-063_6x10.jpg?w=600,94,Saison,7.8,37,12,3,18,5,"A hazy golden farmhouse ale that’s dry, crisp, and effervescent with fruity esters, citrus hops aromas, rustic yeast flavors, and a silky-smooth finish.","Orange, tangerine, lemon, and white grape with peppery spice. Earthy hops aromas (lemongrass, onion, slight citrus). Peppery phenolics. Bready malt. Saison character hiding behind the hops.","Bucket o’ melon, orange, peach, bready malt, spicy and drying alcohol, bone-dry finish assisted by the alcohol. Spicy pepper phenolics. Moderately low sweetness with moderate bitterness.",A wonderfully dry-hopped saison with New School hops from the Old World. The hops character blends seamlessly with the esters from the yeast. Quite citrus-forward but balanced.,https://beerandbrewing.com/print/4UutbYdTQcGiyWIA4kCU8i/cbb-beer-review/der-bauer,Der Bauer,KC Bier Co.
https://beerandbrewing.com/review/dry-hopped-saison-galaxy/,Casey Dry-Hopped Saison (Galaxy),https://images.ctfassets.net/qe08557i7rmu/GAlDAYTdew4wAEWQUwsOM/3339119610dfbde18da55c12d69eff57/Casey_Saison_18-07-18_CBB_Issue28-105_6x10.jpg?w=600,94,Mixed Fermentation Saison,5.5,10,12,3,18,5,"This blend features Galaxy dry hops with a blend of low/medium acidity saison. Citrus, papaya, and grapefruit.","Very juicy aroma. Big, sweet and tart tropical aroma with passion fruit and pineapple, which blends into the orange and tangerine. Slightly earthy hops aroma. Wild, earthy, and funky.","Lemon, passion fruit, cherry pie. Pleasant tartness and an herbal hops finish. Low sweetness into high acidity works nicely with the juicy flavors and aromas. Lingering lactic acidity on the back of the tongue. The hops meld into what you expect from an acidic beer—round citrus with distinct but mellow lemon-lime notes.",A Galaxy version of a tart mixed-fermentation beer. Nice citrus flavors and an interesting earthy character from the combination of hops and fermentation. Very tasty beer.,https://beerandbrewing.com/print/6BjBRjqxLamAAOGi46UcYw/cbb-beer-review/dry-hopped-saison-galaxy,Dry-Hopped Saison (Galaxy),Casey
https://beerandbrewing.com/review/devils-reach/,Cape May Devil's Reach,https://images.ctfassets.net/qe08557i7rmu/6YOdzD7MdyMe6KG6IoEOC2/fa459a08a81c5df899f4a07f1c946a2c/Cape_May_Devil_s_Reach_18-07-18_CBB_Issue28-056_6x10.jpg?w=600,94,Golden Ale,8.5,26,12,3,19,4,"A Belgian beast, fruity and light. The complexity and character of Devil’s Reach come from a robust Belgian yeast. Deceptively simple. Caution is demanded because before you know it, Devil’s Reach has swallowed you whole.","Floral hops spice (clove, pepper, and light ginger) hits up front. Moderate fruit aroma with orange, apple, pear, and peach. At the base, there’s a cracker-like malt foundation. A hint of alcohol.","Big esters: banana dominates, but some pear, apple, white grape. Spiciness is a mix of peppery phenol and alcohol warmth. Medium tartness. Malt notes of honey, biscuit, and toast. Sweet, but not too sweet, and it slowly fades into a moderately dry finish.","Easy-drinking strong golden Belgian-style beer. I had a smoothie that tasted like this: light tartness from the yogurt with strawberry and banana flavors. I could start my day with this. Duvel-like, but sweeter and simpler.",https://beerandbrewing.com/print/6JoZbUfQHeygYkqaIokeiS/cbb-beer-review/devils-reach,Devil's Reach,Cape May
https://beerandbrewing.com/review/farm-out-passion-fruit-saision/,Worthy Brewing Farm Out Passion Fruit Saision,https://images.ctfassets.net/qe08557i7rmu/2lRtepXXLOOomKyoeSwIQm/75bb7ba7f1021d88954de6b0710d0f0c/Worthy_Farm_Out_Passion_Fruit_Saison_18-07-18_CBB_Issue28-066_6x10.jpg?w=600,93,Farmhouse ale,5.9,22,11,3,18,5,"Where the Old World meets the New Age. Enjoy hints of bubblegum, clove, and lemon zest as you uncover a layer of real passion fruit. A refreshing beer with a dry and pleasantly tart finish.","Foreground is passion fruit with hints of flint, white pepper, peach, and lemon zest. Slight clove, banana, sweet. Background is Pils malt, semisweet.","White pepper, peach, subtle passion fruit, and lemon zest. Low bitterness, light body, and high drinkability. Moderately low sweetness with a dry finish.","Everything about this beer is fairly subtle, but works well. With a light summery body, it’s a very refreshing and drinkable beer. Reserved, but well-crafted and well-balanced saison.",https://beerandbrewing.com/print/BkxGuNVnTaQmKCeM4gEGw/cbb-beer-review/farm-out-passion-fruit-saision,Farm Out Passion Fruit Saision,Worthy Brewing
https://beerandbrewing.com/review/misanthrope/,Surly Brewing Misanthrope,https://images.ctfassets.net/qe08557i7rmu/VXDpJyD9m06yY4cO2OWm0/2bc1a9878da65d7f6a60f7b45e8e7d36/Surly_Misanthrope_18-07-18_CBB_Issue28-104_6x10.jpg?w=600,93,Mixed Fermentation Farmhouse ale,6.8,14,11,3,18,5,"This Belgian-style saison is aged in oak white-wine barrels with Brett. Golden in color, it has notes of tropical fruit wrapped in an oaky horse blanket. It is best served cool and enjoyed alone or with a tolerated companion.","Dried cherries, currants, spicy peach and melon, pineapple, sweet esters, and oak. Peppery and clove phenols and some spicy alcohol. Bready malt and a touch of bready crust behind that. Slightly acidic.","Strawberry, raspberry, lemon, bitter raisins, slight green apple/pear. Underlying spicy/pepper phenols. Tart and funky. Low sweetness with moderate acidity. Some barnyard funk. Mild acidity. Woody hops.","Nicely balanced and very drinkable. A fruity, spicy, slightly tart farmhousey type beer. Sweet and smooth, enjoyable, satisfying. This is a nice Oud Brun, except it is pale!",https://beerandbrewing.com/print/56ESPzMAL6cIYEAYWoGAUo/cbb-beer-review/misanthrope,Misanthrope,Surly Brewing
https://beerandbrewing.com/review/final-summit/,Outer Range Brewing Final Summit,https://images.ctfassets.net/qe08557i7rmu/6vOAREXtHauIS2QsYICEIe/ee7b5a7bd6902f3f4f642074763e5dc5/Outer_Range_Final_Summit_18-07-18_CBB_Issue28-064_6x10.jpg?w=600,93,Saison,7.0,37,11,3,18,5,"French yeast selection on this farmhouse ale leaves a silky, rich mouthfeel leading up to a dry finish.",Peppery phenols and white grape lead with some herbal and a bit of bready malt behind that. Light floral/grassy hops with a bit of orange and pineapple.,"There’s still white grape, pepper, and a touch of bready, but more floral in the flavor, specifically iris. Very low sweetness into a moderately bitter dry finish that lingers a bit. Oniony, spicy hops, orange, and pineapple, spicy alcohol, light bready malt.","Well-balanced beer, and there’s a ton of great yeast character. Sophisticated and smooth up front, with rustic notes in the finish. Fairly good representation of a farmhouse ale.",https://beerandbrewing.com/print/32MESFNA2kmA8occ6EYOMg/cbb-beer-review/final-summit,Final Summit,Outer Range Brewing
https://beerandbrewing.com/review/interstellar-hitchhiker/,Monkish Brewing Interstellar Hitchhiker,https://images.ctfassets.net/qe08557i7rmu/64vVbOporuWU6Q24qO42MW/484dc4c2608af04ae7bbad948f3d8a34/Monkish_Interstellar_Hitchhiker_18-07-18_CBB_Issue28-117_6x10.jpg?w=600,93,Mixed Fermentation Saison,5.3,14,11,3,18,4,Rustic saison fermented with a blend of saison yeasts and aged in oak foeders for 3 months with our house mixed culture of wild yeast and souring bacteria. Refermented in bottles for an additional 3 months.,"Orange, tropical, banana, with some light bready malt and some wild notes of clean barn, dry straw. As it warms, you get more peaches and apricots. Slightly sour and lightly tart.","More citrus and tropical in the flavor. Slight leather. Lightly sour, earthy, fresh. Low hops bitterness.","Refreshing, lightly sour, summer thirst quencher with a wild kick! Very fruit-forward.",https://beerandbrewing.com/print/2Op7kQb7BmsyimO4iQYgEm/cbb-beer-review/interstellar-hitchhiker,Interstellar Hitchhiker,Monkish Brewing
https://beerandbrewing.com/review/mad-elf-grand-cru/,Troegs Mad Elf Grand Cru,https://images.ctfassets.net/qe08557i7rmu/44ffyuborCEkcSAwY08wgw/a78f9f2e0eb056bff8eea84ad224f376/Troegs_Mad_Elf_Grand_Cru_18-07-18_CBB_Issue28-076_6x10.jpg?w=600,92,Grand Cru,11.0,18,11,3,18,4,"If you know Tröegs, you know The Mad Elf, the mischievous belle of the holiday beer ball. In your hands is the director’s cut. Loads of tart Balaton cherries make all the difference. Bottle-conditioned and flush with notes of cinnamon and clove.","Red and dark cherry up front with raisins, prunes, some plum, caramel, toffee, and a touch of chocolate malt. Slight tartness.","Sweet and tart up front with notes of tart cherries. The cherries add complexity to the deep malt sweetness and carry through the taste. Behind the tart cherries are notes of cocoa, raisins, and plums. Honey. Moderate alcohol warmth.",This beer was fun and complex with tart cherries and chocolate really coming through in the taste.,https://beerandbrewing.com/print/5N69SBF1q8ecUssak42GeY/cbb-beer-review/mad-elf-grand-cru,Mad Elf Grand Cru,Troegs
https://beerandbrewing.com/review/there-is-no-quad/,The Bottle House There is no Quad,https://images.ctfassets.net/qe08557i7rmu/5OvDGDDBK0u4C6eQuGmsoy/20ed57b5a941114d866fbaed67b1b161/Bottlehouse_There_Is_No_Quad_18-07-18_CBB_Issue28-075_6x10.jpg?w=600,92,Quadrupel,11.0,25,12,3,19,4,Belgian quad.,"Spice-forward with clove, cinnamon, and nutmeg. Behind that there’s caramel, toffee, toast, and chocolate malt. Raisin, plum, and prune notes. Nice blend of malt sweetness. Mole apple pie?","Malt body is full with chocolate, toast, and a little caramel. Prunes, dates, and raisins add to the flavor. Cinnamon and clove notes come forward. Root beer–like spiciness in the middle of the sip with a medium alcohol warming toward the end. The flavor is rich, and the rich character carries through to the finish. Alcohol warmth is high. Carbonation is nice.","Very spice-forward in the aroma but pretty enjoyable overall. It all comes together as a kind of cinnamon/clove-spiced boozy cola. Sweet, but not too sweet. Mexican stout-quad?",https://beerandbrewing.com/print/27qre4InJmOsSayAw6OK0m/cbb-beer-review/there-is-no-quad,There is no Quad,The Bottle House
https://beerandbrewing.com/review/cynic/,Surly Brewing Cynic,https://images.ctfassets.net/qe08557i7rmu/2l9K92RyJSSIWSMEOyaoWU/0c83373362d93c46463fa2b652905e6e/Surly_Cynic_18-07-18_CBB_Issue28-101_6x10.jpg?w=600,92,Saison,6.5,30,11,3,18,4,"A pale gold–hued ale fermented with a Belgian yeast strain, resulting in a beer that has notes of lemon from the hops and black-pepper spice from the yeast, with a dry ‘tingly’ finish.","Delicate aroma. Balanced malt and esters with a hint of floral hops. Light bready and toasty malt with a touch of honey. Citrus and fruit esters with orange, raspberry, peach, and pear. Some herbal pepper notes sit behind.","Sweet with fruit notes of orange, white grape, and pear. Then some pepper herbal notes behind that. Some toasty biscuit notes come through. Finishes slightly sweet but still a bit dry. Medium carbonation at the end gives it a vibrant finish.",Nice balance between fruit and malt. Very drinkable.,https://beerandbrewing.com/print/2fvEUmNWiYIY0OOOw4IYke/cbb-beer-review/cynic,Cynic,Surly Brewing
https://beerandbrewing.com/review/time-crystals-1/,Standard Brewing Time Crystals #1,https://images.ctfassets.net/qe08557i7rmu/3PAqIicRPaKQKSQ0mCAOM8/87b94e9f7e5ed3bb9999bfb002fc052c/Standard_Brewing_Time_Crystals_18-07-18_CBB_Issue28-115_6x10.jpg?w=600,92,Mixed Fermentation Farmhouse ale,5.0,14,11,3,18,5,Time Crystals #1 started life as a blonde bière de garde and was refermented in oak on apricot with a derivative of Brettanomyces bruxellensis.,"Peach and apricot lead with underlying caramel, vanilla, earthy hops (grassy, slight onion, slight green pepper). Bready and toasty malt. Burnt sugar. Some dank earthy notes—cellar, hay bedding.","More apricot, caramel, and vanilla. Like eating a tart apricot and continuing to chew on the skins. Low earthy funk, some wood from the Brett, clean barn. Low sweetness with moderate high acidity. Finish lingers in the back of the throat.",Nice peach-pie thing going on with the stone fruit and caramel malt character. A nice beer overall.,https://beerandbrewing.com/print/63ETZ4s7x6UM8048AsaCUs/cbb-beer-review/time-crystals-1,Time Crystals #1,Standard Brewing
https://beerandbrewing.com/review/monks-lunch/,Ritual Brewing Monk's Lunch,https://images.ctfassets.net/qe08557i7rmu/3pMiO2ZtOEy0gecOucMSoU/94723d0d89ec55b8c61556e3612f8110/Ritual_Monk_s_Lunch_18-07-18_CBB_Issue28-051_6x10.jpg?w=600,92,Belgian-style Pale Ale,4.0,30,12,3,18,4,"Monk’s Lunch is a crisp, light Belgian-style ale that boasts a golden body, aromas of spice and pear with a perfectly balanced taste of sweet malt and earthy hops. Finishes dry, clean, and crisp.","Light, delicate floral and honey with orange citrus. There’s almost an orange-creamsicle character to it. Behind that, there’s some fresh bread dough and a touch of grass. Slight spice on the back.",The orange citrus comes out more in the flavor with honeyed cracker after. A moderate sweetness up front with a moderate bitterness after. Slightly spiced hops character. The beer is light overall without being watery.,"The brewer did a great job of packing a lot of complexity into a small beer. Nice ester and malt character! Although it’s light, it’s not thin.",https://beerandbrewing.com/print/2q15h56pU8W0MksE0Uscuw/cbb-beer-review/monks-lunch,Monk's Lunch,Ritual Brewing
